	timestamp	path_msa	n_seqs	n_unique_seqs	n_cols
18368	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00008291_1.fa	1	1	1776
18054	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00000982_1.fa	4	3	1776
36510	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00003302_8.fa	68	49	1776
26974	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/GC00000167_2.fa	306	63	1776
34996	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00001466_2.fa	306	64	1776
23629	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/GC00000867_3.fa	1	1	1779
33656	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00005903_1.fa	1	1	1779
16465	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00003518_4.fa	3	1	1779
28268	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/GC00004660_11.fa	5	1	1779
17703	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00005729_2.fa	17	12	1779
12847	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00000932_3.fa	305	75	1779
4454	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00004118_6.fa	1	1	1782
6935	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00003518_3.fa	1	1	1782
31004	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00000100_4.fa	1	1	1782
11592	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00000282_2.fa	2	1	1782
14486	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/GC00007174.fa	6	3	1782
31957	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/GC00000282_3.fa	6	2	1782
7433	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00006485.fa	11	4	1782
15996	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00000804_5.fa	47	20	1782
10786	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00000282_8.fa	1	1	1785
17994	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00006355_2.fa	1	1	1785
25563	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/GC00010540.fa	1	1	1785
11773	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00008554.fa	3	2	1785
29845	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00007612_2.fa	4	4	1785
6565	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00000867_26.fa	10	2	1785
30797	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00001217_2.fa	306	69	1785
6997	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00006824_1.fa	1	1	1788
19969	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00008433_1.fa	1	1	1788
31744	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00006280_2.fa	1	1	1788
33956	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00003373_1.fa	2	1	1788
32275	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/GC00004260.fa	67	16	1788
3652	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00000012_81.fa	1	1	1791
18382	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00000462_1.fa	304	58	1791
2746	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00004552_10.fa	1	1	1794
16046	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00009696.fa	1	1	1794
36276	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00009737.fa	1	1	1794
10155	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00007753.fa	4	3	1794
25955	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/GC00007481.fa	5	3	1794
13864	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00006997.fa	7	3	1794
21091	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00006859.fa	8	2	1794
34293	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00004227.fa	68	20	1794
19445	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00003527_6.fa	73	36	1794
37129	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/GC00000439_2.fa	307	62	1794
978	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/GC00000970_1.fa	24	15	1797
21838	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00000415_1.fa	307	48	1797
36503	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00000416_2.fa	307	72	1797
17003	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00000282_1.fa	1	1	1800
7240	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00006133_1.fa	3	2	1800
1938	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00006133_2.fa	10	10	1800
20833	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/GC00003270_2.fa	16	7	1800
15521	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00004355.fa	61	27	1800
10678	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00000787_1.fa	95	35	1800
10861	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00002227.fa	306	71	1800
20446	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/GC00009519.fa	2	1	1803
1619	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00000719_8.fa	3	2	1803
12902	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00000424_2.fa	300	77	1803
16199	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00001030_p2.fa	304	64	1803
21409	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00003034_16.fa	1	1	1806
5587	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00008917.fa	2	1	1806
12265	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/GC00006007_3.fa	2	2	1806
2915	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00003847_4.fa	51	27	1806
22413	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00000108_4.fa	307	66	1806
26119	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/GC00007612_1.fa	1	1	1809
4111	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00000121_12.fa	189	21	1809
5493	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00000221_4.fa	306	73	1809
5186	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00004552_5.fa	1	1	1812
31113	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00006821_2.fa	2	2	1812
12804	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00000185_6.fa	4	2	1812
35171	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00000867_30.fa	20	13	1812
10481	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00004253_2.fa	64	24	1812
29224	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00003119.fa	269	70	1812
2725	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00004962_1.fa	3	1	1815
4689	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00008491.fa	3	1	1815
25451	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/GC00005115_3.fa	6	4	1815
9291	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00000305_1.fa	18	7	1815
10017	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/GC00004007_4.fa	77	17	1815
36451	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00003217.fa	256	70	1815
4852	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00000970_2.fa	305	84	1815
16156	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00006515_1.fa	1	1	1818
18864	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/GC00000282_9.fa	1	1	1818
14341	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00008220_2.fa	2	2	1818
12131	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/GC00004885_2.fa	3	2	1818
22043	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00006232.fa	12	1	1818
34926	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00000100_2.fa	55	10	1818
32685	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/GC00006821_1.fa	1	1	1821
22252	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00004007_2.fa	7	4	1821
23145	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00005879.fa	16	2	1821
9387	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00000614_3.fa	305	79	1821
19907	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00000415_2.fa	307	71	1821
13621	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00003302_2.fa	1	1	1824
25082	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/GC00006355_1.fa	1	1	1824
3653	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00003852_2.fa	2	2	1824
24044	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00000012_2.fa	3	1	1824
22000	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00000874_7.fa	4	3	1824
14154	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00003852_3.fa	6	1	1824
35514	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/GC00005878_3.fa	12	10	1824
28840	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00005791.fa	17	2	1824
2719	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00000100_7.fa	197	41	1824
18873	Thu Oct 27 18:24:04 2022	/home/disco/Data/pandora-msas/msas/GC00002826_2.fa	299	64	1824
7664	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00000309_1.fa	305	75	1824
5936	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00004238_6.fa	1	1	1827
36617	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00000012_9.fa	2	2	1827
8971	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00001010_3.fa	8	7	1827
10321	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00003847_5_p1.fa	9	3	1827
8332	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/GC00000185_8.fa	94	29	1827
4564	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00002203.fa	306	75	1827
24592	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00002230.fa	306	72	1827
14428	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/GC00006280_4.fa	2	1	1830
25048	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/GC00008442_2.fa	2	2	1830
26568	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/GC00005318.fa	25	16	1830
30142	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00002453.fa	305	87	1830
14722	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/GC00001686.fa	307	60	1830
19373	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00007934_1.fa	1	1	1833
22430	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00004885_3.fa	1	1	1833
31042	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00005115_4.fa	1	1	1833
13395	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00005115_5.fa	2	1	1833
34497	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00004126_12.fa	2	1	1833
23002	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00004118_7.fa	6	4	1833
10839	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00001042_1.fa	8	3	1833
32848	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/GC00004007_3.fa	8	3	1833
22296	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00003034_15.fa	31	25	1833
7611	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00000736_6.fa	307	76	1833
9420	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/GC00004552_15.fa	1	1	1836
15630	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00000310_2.fa	1	1	1836
16743	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00006261_4.fa	2	1	1836
1501	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00002876_1.fa	3	3	1836
18214	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00007176_2.fa	4	2	1836
6225	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00005566_2.fa	11	4	1836
32894	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/GC00004942_6.fa	18	12	1836
17315	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00008442_1.fa	1	1	1839
15478	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00000089_11.fa	3	1	1839
16693	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00004942_3.fa	3	3	1839
22455	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00005115_6.fa	4	3	1839
21559	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00004942_5.fa	9	5	1839
5278	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00004524.fa	53	32	1839
23726	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/GC00000624_2.fa	305	69	1839
35031	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00000566_4.fa	307	51	1839
36743	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00007028_2.fa	1	1	1842
7565	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00000736_1.fa	2	2	1842
13095	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00005794_6.fa	2	2	1842
19834	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00004942_4.fa	2	1	1842
16166	Thu Oct 27 18:24:01 2022	/home/disco/Data/pandora-msas/msas/GC00002876_3.fa	5	3	1842
15603	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00002876_4.fa	280	49	1842
24124	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00009923.fa	1	1	1845
21303	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00004552_11.fa	2	1	1845
4657	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00000867_23.fa	6	3	1845
22760	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00002558.fa	304	54	1845
6153	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00002174.fa	306	66	1845
17480	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00001521.fa	307	48	1845
19773	Thu Oct 27 18:24:05 2022	/home/disco/Data/pandora-msas/msas/GC00002268_1.fa	1	1	1848
24236	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00009573_1.fa	1	1	1848
37268	Thu Oct 27 18:24:27 2022	/home/disco/Data/pandora-msas/msas/GC00004007_1.fa	1	1	1848
3911	Thu Oct 27 18:23:46 2022	/home/disco/Data/pandora-msas/msas/GC00004253_1.fa	3	3	1848
9859	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/GC00008690.fa	3	2	1848
15890	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00003270_8.fa	117	35	1848
1798	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00000221_3.fa	306	68	1848
17262	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00000154_4.fa	307	78	1848
11496	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00005547.fa	21	9	1851
10148	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/GC00004037.fa	89	19	1851
26799	Thu Oct 27 18:24:14 2022	/home/disco/Data/pandora-msas/msas/GC00001830.fa	307	78	1851
13448	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00001322.fa	308	108	1851
33989	Thu Oct 27 18:24:23 2022	/home/disco/Data/pandora-msas/msas/GC00000719_3.fa	2	2	1854
12873	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00001003_5.fa	307	68	1854
11460	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00001438.fa	308	79	1854
34559	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00005848_1.fa	1	1	1857
30518	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00003270_6.fa	4	2	1857
33110	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/GC00006007_4.fa	4	3	1857
7943	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/GC00006770_4.fa	5	4	1857
1205	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/GC00003270_7.fa	21	8	1857
36375	Thu Oct 27 18:24:26 2022	/home/disco/Data/pandora-msas/msas/GC00001821.fa	307	76	1857
5743	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00000196_1.fa	1	1	1860
3328	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00004182_4.fa	17	11	1860
15509	Thu Oct 27 18:24:00 2022	/home/disco/Data/pandora-msas/msas/GC00000424_3.fa	303	69	1860
5981	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00000931_3.fa	307	66	1860
17306	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00004867_6.fa	2	1	1863
10917	Thu Oct 27 18:23:54 2022	/home/disco/Data/pandora-msas/msas/GC00000234_1.fa	5	1	1863
11212	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00005107_4.fa	7	4	1863
6651	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00009059_1.fa	1	1	1866
22026	Thu Oct 27 18:24:08 2022	/home/disco/Data/pandora-msas/msas/GC00009573_2.fa	1	1	1866
28682	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00005383.fa	24	16	1866
30670	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00005043_4.fa	25	1	1866
7275	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00002328.fa	306	60	1866
30361	Thu Oct 27 18:24:19 2022	/home/disco/Data/pandora-msas/msas/GC00004254_1.fa	1	1	1869
9197	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00006007_5.fa	6	2	1869
5398	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00005566_1.fa	9	4	1869
27893	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/GC00000066_5.fa	302	69	1869
21175	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00002043.fa	306	71	1869
16887	Thu Oct 27 18:24:02 2022	/home/disco/Data/pandora-msas/msas/GC00007770_1.fa	1	1	1872
24564	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00004654_3.fa	5	3	1872
1421	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00001042_2.fa	306	60	1872
35890	Thu Oct 27 18:24:25 2022	/home/disco/Data/pandora-msas/msas/GC00002554_1.fa	1	1	1875
8191	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/GC00003638.fa	155	60	1875
5638	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00000290_2.fa	227	67	1875
14857	Thu Oct 27 18:23:59 2022	/home/disco/Data/pandora-msas/msas/GC00000196_3.fa	234	57	1875
11577	Thu Oct 27 18:23:55 2022	/home/disco/Data/pandora-msas/msas/GC00003852_1.fa	2	1	1878
29992	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00007897_3.fa	2	1	1878
35160	Thu Oct 27 18:24:24 2022	/home/disco/Data/pandora-msas/msas/GC00004459_5.fa	9	7	1878
206	Thu Oct 27 18:23:41 2022	/home/disco/Data/pandora-msas/msas/GC00004459_6.fa	20	11	1878
25137	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/GC00008712.fa	2	1	1881
25550	Thu Oct 27 18:24:13 2022	/home/disco/Data/pandora-msas/msas/GC00009465.fa	2	2	1881
25341	Thu Oct 27 18:24:12 2022	/home/disco/Data/pandora-msas/msas/GC00002876_2.fa	8	5	1881
8442	Thu Oct 27 18:23:51 2022	/home/disco/Data/pandora-msas/msas/GC00003270_1.fa	12	5	1881
12555	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/GC00003852_5.fa	28	2	1884
13644	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00000572_1.fa	292	82	1884
20904	Thu Oct 27 18:24:06 2022	/home/disco/Data/pandora-msas/msas/GC00004539_3.fa	2	1	1887
13317	Thu Oct 27 18:23:57 2022	/home/disco/Data/pandora-msas/msas/GC00003563_3.fa	10	7	1887
23899	Thu Oct 27 18:24:10 2022	/home/disco/Data/pandora-msas/msas/GC00005407.fa	23	9	1887
1262	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00001933.fa	307	65	1887
29864	Thu Oct 27 18:24:18 2022	/home/disco/Data/pandora-msas/msas/GC00001148_1.fa	1	1	1890
14114	Thu Oct 27 18:23:58 2022	/home/disco/Data/pandora-msas/msas/GC00007934_2.fa	3	2	1890
33477	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/GC00000224_1.fa	4	2	1890
5693	Thu Oct 27 18:23:48 2022	/home/disco/Data/pandora-msas/msas/GC00000419_2.fa	308	67	1890
1408	Thu Oct 27 18:23:43 2022	/home/disco/Data/pandora-msas/msas/GC00000282_10.fa	1	1	1893
24467	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00003847_2.fa	1	1	1893
925	Thu Oct 27 18:23:42 2022	/home/disco/Data/pandora-msas/msas/GC00009514.fa	2	1	1893
28110	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/GC00002320.fa	306	59	1893
21012	Thu Oct 27 18:24:07 2022	/home/disco/Data/pandora-msas/msas/GC00001980.fa	307	66	1893
6599	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00010360.fa	1	1	1896
12075	Thu Oct 27 18:23:56 2022	/home/disco/Data/pandora-msas/msas/GC00009134.fa	2	2	1899
23015	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00004942_2.fa	3	3	1899
3382	Thu Oct 27 18:23:45 2022	/home/disco/Data/pandora-msas/msas/GC00004182_3.fa	4	4	1899
31246	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00000982_2.fa	10	2	1899
5177	Thu Oct 27 18:23:47 2022	/home/disco/Data/pandora-msas/msas/GC00003377.fa	220	52	1899
27990	Thu Oct 27 18:24:16 2022	/home/disco/Data/pandora-msas/msas/GC00002769.fa	302	61	1899
18369	Thu Oct 27 18:24:03 2022	/home/disco/Data/pandora-msas/msas/GC00000255_1.fa	304	74	1899
6386	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00000019_2.fa	308	62	1899
9341	Thu Oct 27 18:23:52 2022	/home/disco/Data/pandora-msas/msas/GC00001248.fa	308	56	1899
31955	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/GC00000292_4.fa	316	71	1899
32035	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/GC00010734.fa	1	1	1902
28872	Thu Oct 27 18:24:17 2022	/home/disco/Data/pandora-msas/msas/GC00000057_2.fa	2	1	1902
9936	Thu Oct 27 18:23:53 2022	/home/disco/Data/pandora-msas/msas/GC00000719_4.fa	2	2	1905
27109	Thu Oct 27 18:24:15 2022	/home/disco/Data/pandora-msas/msas/GC00006770_2.fa	2	1	1905
2809	Thu Oct 27 18:23:44 2022	/home/disco/Data/pandora-msas/msas/GC00000012_94_p1.fa	5	1	1905
31877	Thu Oct 27 18:24:21 2022	/home/disco/Data/pandora-msas/msas/GC00004214_1.fa	8	6	1905
32663	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/GC00003847_5_p2.fa	43	19	1905
6461	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00000338_2.fa	309	62	1905
33045	Thu Oct 27 18:24:22 2022	/home/disco/Data/pandora-msas/msas/GC00000879_6.fa	1	1	1908
22631	Thu Oct 27 18:24:09 2022	/home/disco/Data/pandora-msas/msas/GC00000089_8.fa	6	2	1908
24768	Thu Oct 27 18:24:11 2022	/home/disco/Data/pandora-msas/msas/GC00006280_5.fa	6	2	1908
31117	Thu Oct 27 18:24:20 2022	/home/disco/Data/pandora-msas/msas/GC00004442_6.fa	6	4	1908
7452	Thu Oct 27 18:23:50 2022	/home/disco/Data/pandora-msas/msas/GC00004552_13.fa	1	1	1911
6279	Thu Oct 27 18:23:49 2022	/home/disco/Data/pandora-msas/msas/GC00000604_3.fa	3	2	1911
